18404:5345,596,1693,6836,2618,654,342,1403,76,58
18405:2484,947,17,429,41449,76,74082,109898,371,441
18411:22,18867,9045,106,14152,974,10466,1326,76,39348
18416:30991,168,1326,80381,3307,1400,44191,5480,760,9417
18417:591,861,239,76,866,354,4008,1393,301,138
18433:4308,17,302,654,76,616,58,8,866,861
18491:8,3423,28667,2715,2582,4583,3972,114425,138,14059
18496:69655,94976,64864,98159,2153,7534,23627,168,2103,877
18505:5160,201,190,654,76,17,3842,616,40,44044
18510:654,66,302,1239,616,29,76,1140,483,564
18525:84433,17,302,654,76,616,58,8,866,84
18545:6157,4900,20938,1410,947,21839,5033,64402,34363,59836
18561:18401,24032,6186,85656,49652,46178,82018,39860,21626,113345
18571:97,8276,495,3234,29,357,1790,866,2369,354
18616:650,239,866,84,301,70,138,361,518,736
18639:449,17,302,1462,654,84,866,76,616,29
18648:440,202,12611,32798,302,1302,105312,76,47090,10714
18657:34325,13060,24850,73512,1822,1589,408,568,54094,224
18663:6073,17064,21410,407,17,182,358,650,70,273
18666:12223,866,302,17,40,70,32,361,358,654
18686:11626,2614,12223,34070,866,40,654,358,70,361
18690:8066,1104,2626,306,378,1397,5975,4012,18602,9054
18697:13897,80966,9101,116003,11199,21087,61338,17567,68247,117619
18698:23196,17,302,654,76,616,58,8,866,84
18707:2405,23196,17,302,654,76,616,58,8,866
18709:47658,16208,962,40,358,8055,2512,81,1410,675
18711:7037,962,17,302,654,76,616,58,8,866
18712:38152,59616,68735,2523,26193,27483,32239,75801,17990,40093
18713:10039,2523,17,302,654,76,616,58,8,866
18766:29,239,931,866,654,138,301,84,58,224
18810:29,394,1140,591,101,554,76,650,1499,866
18815:32285,60072,5292,1730,1673,1326,51157,354,3288,76
18823:13449,4288,114,18903,17,104693,8695,65555,19682,4032
18827:31223,38137,30539,15371,14147,119103,63960,58599,116218,58460
18836:188,749,1866,931,301,217,3516,1913,93219,111889
18845:2361,3632,99733,32,162,5117,8,76,364,5753
18852:14656,83419,1495,7021,6503,44774,10492,866,18877,52460
18885:1066,1435,8011,1790,61245,61076,398,1462,34210,114357
18887:709,23490,1790,17,302,654,76,616,58,8
18901:289,77914,239,3234,29,596,76,4181,866,138
18944:67153,92508,98498,10118,37715,17326,31659,302,654,616
18965:9788,82547,63785,105647,109889,50496,80805,101347,6730,109033
18999:6759,616,947,2302,40,16515,1139,931,381,1499
19001:302,239,4702,76,888,947,179,654,70,4017
19006:62,34289,17,302,654,76,616,58,8,866
19010:3234,1476,495,1091,76,866,650,1102,354,138
19019:901,116,521,5581,394,114,449,2163,866,1462
19022:28926,32521,11772,31553,2241,3137,1884,986,2967,229
19025:76,28926,17,302,654,616,58,8,866,84
19030:70,28926,17,302,654,76,616,58,8,866
19032:2583,931,364,182,2162,866,12223,70,348,1382
19043:10173,17,302,654,76,616,58,8,866,84
19046:9383,74069,110825,53924,97380,25787,10173,17,302,654
19048:29202,95963,1404,85646,52365,17,55206,51610,41910,67826
19049:10046,25783,774,9217,9490,33639,7817,5108,1524,970
19050:774,17,302,654,76,616,58,8,866,84
19051:11720,654,19615,3476,210,1476,3234,29,1550,891
19062:13419,36134,1050,1744,678,3088,12961,84,7174,33095
19065:34309,70612,3334,26434,104871,116500,36120,58958,38549,66418
19069:10660,44257,18776,98037,7479,34122,5771,80855,40734,74297
19070:23791,10660,17,302,654,76,616,58,8,866
19094:4239,87430,100700,73805,55169,75893,99051,70384,62330,378
19095:18105,1239,98167,31646,22411,17,13515,40771,2541,67335
19096:1039,2008,1164,2139,21696,40,17,866,1730,813
19097:5363,57205,1913,1149,2265,1220,8322,49144,97428,866
19102:58,239,15,861,591,29,866,1578,138,301
19129:8342,17,302,654,76,616,58,8,866,861
19130:34752,402,483,1091,888,84,29,8,866,3308
19144:9592,63364,17,75399,98177,119,91336,48,79536,36026
19148:8322,9674,24933,6856,16965,13077,38522,50871,36432,51232
19156:55084,87246,83408,90695,398,294,4697,2292,2602,1991
19163:3328,32031,19697,23191,840,4060,6266,4568,378,7831
19165:11043,2950,9617,24740,1127,616,1949,6397,119,17
19174:62,6040,14785,35750,13557,48703,26587,17,11715,302
19176:46316,41105,51760,35847,48265,24835,59112,2071,1131,100354
19178:74038,79096,33572,62489,19330,86073,670,14651,14021,47506
19184:18768,42202,17,302,654,76,616,58,8,866
19185:38470,42202,17,302,654,76,616,58,8,866
19198:168,659,760,3709,3601,5480,14754,661,13534,1400
19199:4755,12016,7831,2416,342,17,2694,378,23191,12990
19240:16979,41563,1666,4299,4544,24071,1119,7827,1187,2162
19241:239,5753,866,84,29,76,301,70,354,1102
19243:109957,99664,7856,74905,40,357,564,3146,116,1372
19244:54563,11188,294,2292,1002,398,1991,5598,6131,4320
19246:4018,361,1180,239,866,8055,7806,76,650,1462
19259:76009,23200,15816,44253,78321,16178,24106,100192,81243,80259
19262:12272,45163,661,463,11697,13366,9732,11834,68547,12812
19265:1475,32256,1535,17,4173,2558,2032,1239,1089,654
19276:596,5991,17,302,654,58,616,568,8,29
19277:36041,10997,10230,12761,63563,9737,8069,3308,1352,13049
19304:10232,17,302,654,76,616,58,8,866,84
19307:5097,56465,1069,2414,9397,866,500,986,81,302
19308:84,239,546,254,301,138,1091,899,289,226
19309:1187,17,2162,6450,29,76,2935,875,866,1389
19320:5117,2307,10687,1352,58,27070,76,354,564,1102
19328:8322,9674,24933,11072,6856,16965,13077,38522,50871,51232
19343:61118,93612,17,302,654,76,616,58,8,866
19354:10684,26993,11101,87673,347,40,4858,76,17,25107
19355:168,3159,1970,654,119701,76,6444,3613,190,616
19356:59903,111200,377,30606,4731,63060,17,302,654,76
19357:84430,16387,16424,113529,52989,2405,56511,61991,12022,39911
19400:861,591,239,302,654,58,866,84,8,301
19405:10333,12009,54903,239,17,302,654,76,616,58
19410:5466,12582,26293,27250,23410,30605,35494,86550,49352,51350
19422:25727,12223,57761,866,302,40,70,17,616,58
19433:656,68645,52732,535,24380,57761,17,302,654,76
19434:24854,38545,24521,35582,8384,10039,20674,22333,11887,5550
19443:33901,9237,17,302,654,76,616,58,8,866
19444:96884,62969,20727,38545,86974,8894,4261,101185,1302,64370
19446:1382,13838,94,17,76,986,3280,616,81,84
19447:2342,12090,26360,429,409,84,866,11383,1549,654
19448:10257,76,48886,16658,684,8783,17622,26077,4146,9626
19452:138,3234,356,2937,1499,866,8,1102,650,76
19462:1598,2030,646,908,84,1119,17084,48,354,2955
19463:24432,43133,17,302,654,76,616,58,8,866
19467:239,302,654,84,58,866,616,650,76,29
19468:709,239,546,29,254,357,8,1102,70,138
19475:2869,500,5812,7305,62168,17403,27929,8066,49064,2600
19476:11538,59321,13443,73576,91201,77371,68887,61900,78721,5975
19482:4174,1126,5286,357,1578,1208,656,8,101866,96
19498:12586,1587,17,302,654,76,616,58,8,866
19503:3043,1587,17,302,654,76,616,58,8,866
19517:239,101,1804,554,1693,2369,866,76,58,301
19528:46203,10071,70578,3739,40537,15686,15529,50323,1468,1077
19541:33927,35524,111354,73623,83491,1790,84171,30975,68156,42150
19544:54062,8794,12495,1790,25649,364,353,29,65161,60865
19549:709,17,302,8,616,58,19946,354,364,650
19554:1102,1960,7407,1389,591,29,650,542,301,138
19582:1960,17,302,654,76,616,58,8,866,84
19583:30103,2547,1592,16629,1193,924,18414,37056,118243,27454
19626:731,239,866,1499,361,224,736,899,301,29
19646:25718,51913,85326,107529,51782,113242,3231,11803,616,710
19680:17642,25718,17,302,654,76,616,58,8,866
19682:162,103,776,356,4755,394,84,6988,6,17
19692:6527,3766,1606,25733,2966,967,633,4249,263,84
19705:73512,20103,13060,34325,17,38403,38824,114,966,8
19707:1468,17,3423,780,81,12471,5767,15139,7211,500
19757:6732,39162,35034,21445,356,22093,13785,3288,2069,3847
19759:14081,5117,211,302,4940,4268,8,654,7426,11492
19763:19065,211,17,302,654,76,616,58,8,866
19764:1930,58,289,554,3730,866,29,8259,239,138
19768:3526,103858,17,302,654,76,616,58,8,866
19774:12332,36210,1600,17,2520,57518,349,5604,16542,3054
19781:278,1499,709,17,302,866,84,76,654,8
19788:25946,16044,7282,10474,26350,102563,96163,1069,964,7360
19814:25024,14378,17,302,654,76,616,58,8,866
19832:790,120456,76168,77618,59814,96492,24141,27905,42901,13476
19847:354,4032,4205,114,1790,3730,508,76,29,1245
19852:25098,15498,17,302,654,76,616,58,8,866
19881:98550,9441,34971,55792,23170,13597,121706,48607,16855,92840
19882:785,18239,239,678,866,654,361,6127,6916,70
19887:1287,6916,17,302,654,76,616,58,8,866
19893:709,654,2024,92044,2560,76,866,17,226,361
19950:7367,3039,65633,357,3704,45527,12884,16029,3368,48136
19965:1287,2111,13681,59343,20561,28,68212,7228,5645,30026
19983:3003,2111,17,302,654,76,616,58,8,866
19985:394,1023,268,3730,190,138,273,224,70,736
19996:239,302,654,84,58,866,616,29,76,650
20059:970,15,25003,4542,3753,650,866,1102,736,138
20067:25486,68854,17007,113546,1119,4364,92846,110585,3704,3235
20073:1164,361,1995,17093,21696,2194,40,1730,358,973
20074:46234,33130,97559,29387,81993,44183,470,37,3599,1133
20075:25440,28335,60298,46624,105468,116072,3250,1152,2163,6395
20094:14153,35847,51760,48265,2071,59112,4170,1131,24346,87392
20095:15606,88,76,302,654,17,564,84,58,29
20115:669,15606,17,302,654,76,616,58,8,866
20116:17321,15606,17,302,654,76,616,58,8,866
20120:23116,28915,34380,24627,91888,38360,47609,16482,17039,117416
20125:34380,17,302,654,76,616,58,8,866,84
20160:17227,7678,116460,89571,25205,118396,99334,86940,103128,26603
20161:9024,12223,17,302,654,564,650,70,40,866
20166:891,17,76,8,302,2103,654,1102,273,70
20183:17516,86115,30878,76230,4308,35946,8841,3450,21553,42209
20206:2153,877,760,2008,866,168,41824,2579,931,4372
20208:669,43595,17,302,654,76,616,58,8,866
20220:285,8105,29,944,239,1239,1549,84,650,866
20233:11008,1239,17,302,654,76,616,58,8,866
20234:2618,3234,1476,1023,866,508,449,1499,1102,361
20257:11310,48933,25337,3125,5353,43493,7680,31246,18966,93587
20268:866,17,302,654,29,76,616,58,8,84
20294:25913,17,52583,56463,50658,91212,88215,61982,119,1402
20299:84,510,8213,568,1920,690,1403,654,944,4174
20304:25922,8956,17,302,654,76,616,58,8,866
20305:6824,14546,6856,38522,18289,36432,11072,8322,50871,51232
20316:302,239,289,84,101,554,1140,76,1462,29
20319:44,17,302,654,4169,76,616,58,8,866
20322:378,84,431,1023,1208,6503,5117,1412,833,1567
20327:59670,80321,25969,17,302,654,76,616,58,8
20333:1887,962,20642,37402,986,224,654,84,70,1109
20334:5729,1600,12223,866,40,81,1069,7491,361,698
20360:16662,729,394,1462,3234,29,3730,254,1091,138
20378:431,1382,1551,654,4697,3304,4907,2048,7885,13894
20379:8167,23528,25910,5557,4575,9954,8574,3126,27316,302
20380:1102,2162,6450,5117,4420,496,76,866,736,94
20381:7680,496,17,302,654,76,616,58,8,866
20394:28605,54099,34957,122345,352,17302,41101,99386,28760,58923
20395:3229,6726,7273,53392,394,22,1446,38234,2579,14940
20409:33884,6726,17,302,654,76,616,58,8,866
20420:26139,6726,17,302,654,76,616,58,8,866
20438:40800,26165,7212,76265,4943,6181,8563,7082,32568,23213
20439:76,40800,17,302,654,616,58,8,866,84
20440:10692,9314,46844,4110,4146,59009,10302,40800,17,302
20441:48,1187,596,76,6073,44,354,3588,542,564
20443:31598,96,209,194,855,656,4268,650,10046,17687
20456:4702,787,6708,1245,22070,1220,6810,7956,449,518
20463:42678,14112,21500,93628,16372,55651,113588,6901,1651,302
20465:21645,3847,24323,29,6052,76,650,84,354,364
20466:28674,56279,75442,358,37342,9594,206,1131,4671,37648
20473:12861,832,4389,17959,7041,10722,16438,25821,14375,203
20497:1091,6495,175,17501,79575,22108,17,302,654,76
20498:354,1044,999,902,76,2499,58,302,8,616
20507:1397,5975,4889,9054,378,2510,14268,4012,306,603
20512:11987,44131,21556,70489,13817,84156,11662,35985,924,225
20520:1131,47372,33055,23664,5319,20340,5545,2464,10180,6311
20544:6413,30452,17,302,654,76,616,58,8,866
20545:37653,5022,40,3631,74038,650,67940,358,518,302
20546:559,1405,967,119,138,289,101,861,327,394
20547:17,429,12090,26360,76,616,654,302,8,1549
20549:28684,659,76,3184,654,866,84,800,16942,564
20550:11080,2716,6583,38691,26363,48660,39025,13301,115112,67707
20553:254,596,3730,17,6445,361,239,70,138,302
20555:1693,5634,17,302,4615,654,13876,76,1329,9679
20556:38522,11072,50871,51232,19528,56595,6856,9674,15013,18743
20572:54188,2379,167,5022,40,500,650,81,84,1069
20582:11741,79964,53324,654,7282,76,650,358,20994,81
20607:3234,101,1476,29,364,1239,554,1462,866,596
20624:112211,1614,1476,17,302,616,8,1023,866,29
20628:1102,1762,1089,1794,13917,7630,76,650,866,301
20655:10930,388,6157,1555,8873,4444,1196,9172,11993,114
20684:13544,986,3374,5860,3498,37567,1790,140,1749,1884
20685:32379,17,654,58,302,29,495,155,616,1196
20697:2153,463,40,7426,96,1069,1251,760,564,901
20720:200,1251,17,302,654,76,616,58,8,866
20721:239,302,654,84,58,866,616,29,76,650
20735:29719,109421,79495,58744,122683,44170,3308,7292,86049,97
20736:970,1827,2696,3207,2714,1524,2403,9490,33639,3506
20752:56113,82549,64628,12791,378,1002,2593,1446,802,3976
20756:28950,986,1501,76,2582,6824,14501,20634,30708,1200
20761:1218,11146,4647,40886,18757,28170,9401,28544,8776,20614
20766:1109,17,1468,302,654,76,616,103,650,58
20790:669,1109,17,302,654,76,616,58,8,866
20807:71033,29542,87666,48420,66768,117512,84057,94721,107182,106872
20809:74038,47090,19330,30861,885,2081,14651,14237,56623,47506
20810:25749,74038,17,302,654,76,616,58,8,866
20812:33552,774,4856,2696,3506,245,2715,5287,2028,1410
20846:2703,4856,17,302,654,76,616,58,8,866
20857:62839,6531,9889,31022,83521,99048,17,302,654,76
20858:72397,533,4889,33696,1397,40475,91664,24621,2510,306
20872:22917,7000,10163,112432,31831,34967,68128,65831,17318,81
20892:1382,73670,5998,449,17,302,8,84,1462,1762
20906:74954,4949,53856,9216,6503,26849,107537,5502,8660,17185
20908:7037,1913,8349,40263,6387,2848,22614,76,500,31633
20911:16722,94,2200,32608,119,12714,4268,3233,4364,486
20912:8574,27910,17,302,654,76,616,58,8,866
20918:1140,17,302,654,76,8,616,29,58,568
20926:48,1187,616,1119,1023,2162,76,787,947,866
20932:70489,17,302,654,76,616,58,8,866,84
20950:55137,855,25746,209,46874,70489,1578,654,17,76
20954:27131,70489,17,302,654,76,616,58,8,866
20973:19984,94,483,813,76,650,84,29,5753,2776
20985:361,43400,4068,14966,1176,23523,88492,20836,17,16701
20990:1218,17,76,70,986,302,654,616,1884,1462
21028:239,1359,370,13901,974,22,10466,7407,7624,650
21029:39390,22966,9613,2275,54625,29064,2153,9127,58745,16717
21030:40,8009,1069,358,500,2512,226,32,31797,17
21032:93112,64557,102215,102787,109366,90617,12413,14305,28027,61521
21033:17,1344,508,1382,29,1825,1102,736,76,650
21037:7703,25073,24011,78340,21889,65433,86770,27505,2917,659
21080:138,245,76,8095,58,508,26981,70,3241,654
21082:45423,53341,81953,37068,72271,4914,32648,7462,49433,49329
21084:37348,63947,44183,3270,45942,57410,102012,70555,4274,83010
21120:3730,76,866,58,84,29,6400,138,239,301
21139:27443,533,23181,71791,14291,20229,82193,48170,8772,83676
21140:2583,239,254,361,1091,70,947,301,518,138
21148:27457,4996,5292,984,2223,542,1313,5480,10267,7838
21149:9246,690,1937,76,650,518,486,6541,239,1102
21151:14750,357,17,409,81,17064,224,302,84,866
21160:68408,10981,5319,41164,36997,19386,78356,38822,37277,81545
21164:1499,866,12223,70,736,226,358,81,40,94
21196:83103,33038,74448,117917,89750,94151,43708,26573,17748,24157
21207:306,1382,47382,53192,840,1023,43920,99929,422,5746
21220:7880,2694,7859,1206,6601,10687,10041,7457,20806,24581
21246:302,239,654,866,84,301,58,70,361,138
21256:68502,3884,358,4032,10021,1410,104576,26326,5582,2557
21259:709,2024,17,12223,3946,866,564,302,226,361
21266:302,29,3,866,58,301,138,354,361,224
21272:16206,5548,1690,441,7312,29459,17,108281,84,23461
21288:3588,17,302,1245,224,654,58,76,616,29
21317:3915,5450,17,76,1589,7006,4261,302,1499,8
21318:64731,2068,44366,1451,378,72350,1884,4012,105811,9003
21354:45187,3915,17,302,654,76,616,58,8,866
21384:30954,95387,61273,11143,35269,98560,111109,19290,48275,44069
21401:5538,4755,76,1352,21537,16068,8011,3789,87,9289
21423:87400,95387,17,302,654,76,616,58,8,866
21447:6872,533,13269,53686,62353,95387,17,302,654,76
21448:709,239,2024,302,866,654,616,70,138,361
21469:14202,7171,8682,902,155,29,1127,1359,6243,4249
21476:2139,27642,17,302,654,76,616,58,8,866
21505:217,7516,6836,71156,229,500,3137,226,76,2241
21514:12545,66092,14946,108111,38049,36402,31266,58094,39356,82470
21518:239,891,596,866,301,70,224,138,568,361
21531:669,891,17,302,654,76,616,58,8,866
21542:39853,1400,7711,17786,2318,3184,11760,9709,76,53116
21543:7160,27070,840,24752,4021,1790,1352,24642,5554,13049
21551:100084,115290,49056,71500,13050,48623,68204,17,302,654
21570:28223,71500,17,302,654,76,616,58,8,866
21585:22507,62347,6387,22614,11402,1149,5363,15542,28132,5443
21599:1949,4328,32294,1558,116,2935,17,53484,616,13910
21604:1913,40263,76,17,6387,2848,22614,500,866,302
21608:749,116,236,1476,899,3234,866,5176,190,138
21617:101,3234,239,591,17,1140,866,1462,354,138
21631:1462,17,302,654,76,616,58,8,866,84
21633:6400,10810,7264,8359,17,112461,88045,1050,392,8081
21637:28357,7264,17,302,654,76,616,58,8,866
21670:28415,7264,17,302,654,76,616,58,8,866
21689:36708,67001,1353,34531,45659,5998,45,31452,2061,18388
21712:19264,302,29,654,861,591,101,289,8,650
21713:239,302,654,866,616,58,84,301,354,70
21714:84727,103065,48138,3681,119847,8916,111410,35499,15333,225
21722:239,866,12223,302,361,301,70,138,654,899
21723:9943,596,6157,15720,5022,4541,866,12223,40,70
21732:96115,57550,95482,18959,8642,88594,61920,33919,17,302
21737:30525,1131,2480,17067,840,39640,1196,20043,1140,3
21745:30053,17,302,654,76,616,58,8,866,84
21763:749,162,591,29,866,861,5553,239,2618,138
21774:2031,5702,17,302,654,76,616,58,8,866
21787:4173,29,1089,5117,3142,2030,364,965,94,4268
21794:749,182,1023,18232,84,6759,140,4413,3736,301
21796:28653,22207,525,1858,17182,7660,1880,11155,39407,46257
21834:1039,11146,14374,58576,17,947,1099,616,8,53634
21838:574,7711,5480,1528,72,2153,9417,3599,120,877
21853:15020,1907,8689,31734,19871,57722,26205,116782,23245,3372
21868:449,17,302,654,1462,84,616,866,58,70
21869:7623,5738,7519,13895,931,1752,4425,1569,4856,4429
21908:709,239,3234,1476,1086,1549,302,254,361,944
21912:2982,28541,11626,1023,94,5767,2548,138,70,2068
21931:17424,29,1202,39958,94897,1761,113497,60959,9745,1119
21932:61658,1761,17,302,654,76,616,58,8,866
21933:1730,5097,3568,18425,890,4743,40,500,17,84982
21934:2467,1730,17,302,654,76,616,58,8,866
21941:2142,15642,39395,70923,17,103752,98258,64614,482,1728
21943:463,3137,44,7334,29969,6855,7680,3204,403,14174
21944:100405,21412,47081,14330,96009,65860,179,302,29,89938
21945:60977,69230,17,302,654,76,616,58,8,866
21947:289,239,101,866,114,301,736,70,138,224
21960:27271,239,17,302,654,76,616,58,8,866
21967:19419,35847,51760,2071,24835,48265,59112,45916,1131,11916
21968:3855,4542,947,518,1382,1474,7630,3141,53145,736
21979:20850,755,32437,3842,86563,29915,3448,8442,19540,47604
21993:2379,5111,1965,6545,3423,500,1884,2967,81,5767
21996:5111,17,302,654,76,616,58,8,866,84
22003:1187,1119,48,2733,947,17,2162,866,4662,84
22012:29069,1104,76619,832,1397,306,4889,9054,378,2510
22016:239,302,654,84,58,866,616,29,76,650
22017:10254,15238,22498,88358,5027,107810,1730,8042,3568,10163
22029:28926,3472,3423,986,500,1884,3137,2241,780,5767
22030:83854,17,302,654,76,616,58,8,866,84
22036:45,4173,155,84,3101,302,394,273,616,1102
22037:29065,66518,87432,105216,12725,17,302,654,76,616
22060:1405,57067,3197,568,8,5084,190,650,76,654
22080:7132,2579,297,76,17,2275,14754,1326,3786,1418
22085:1187,6450,899,6945,4420,1119,14370,7506,2935,17
22102:660,6450,17,302,654,76,616,58,8,866
22109:1348,58,866,289,591,1239,554,302,239,8
22111:224,7067,13832,26207,84,675,1876,616,225,696
22116:15201,29,302,12471,5767,500,7211,84,5465,3423
22124:2379,41385,2967,6545,500,1884,1888,3423,40,140
22128:17112,719,76,22,2318,984,168,10600,2068,70
22158:2139,30,254,1606,342,70,224,500,2917,650
22164:709,34143,521,931,449,2618,1475,76,2024,866
22165:449,1462,2064,866,5998,902,518,17,301,564
22173:33851,52866,59924,8484,74713,76705,40770,3177,2110,1989
22176:42511,16036,46215,1875,4991,3977,5150,1410,17995,23959
22184:17,29,239,3234,45,866,354,273,58,138
22198:1023,294,1555,356,84,776,70,8,138,508
22201:56465,76,17,2512,564,1069,302,5363,2414,81
22213:10702,2121,807,1099,8191,31609,15340,56527,182,22292
22222:378,1057,1187,8579,1827,496,8151,774,899,2714
22226:3982,32829,18691,1435,63032,8111,7021,22150,4277,61189
22236:2944,17,302,654,116,29,58,182,616,76
22245:27209,8419,24118,2439,103730,37647,60224,28807,38180,27014
22246:17625,13754,931,2935,6187,3730,511,5292,2153,2966
22251:3137,46319,4425,16653,81,3682,5381,500,2241,3718
22262:24608,6503,102716,4949,80686,7021,81351,17,17567,247
22263:29,239,2200,866,294,962,138,1749,32,301
22280:21315,86737,654,859,953,76,1549,354,199,58
22286:1389,8579,5929,356,4497,86,84,8,2193,94
22299:4339,25237,35953,38234,82875,13652,70740,101336,26218,17
22304:24536,38393,22657,34493,33615,109173,26851,113677,441,41711
22324:9207,24536,17,302,654,76,616,58,8,866
22326:113412,21718,39547,59127,2547,46620,29819,110684,23913,87890
22337:13821,9874,7711,168,4792,2245,140,10778,2103,9417
22346:239,302,654,84,58,866,616,29,76,650
22354:76967,358,947,103,2414,230,1388,447,3476,221
22363:44927,14470,10106,87673,11101,670,76,1728,225,482
22366:254,17,24436,302,654,361,70,76,58,29
22372:12223,729,108427,709,31797,347,9043,2292,358,70294
22373:16024,1196,70,546,1730,564,866,254,709,385
22382:5820,273,7231,12100,7428,60146,9962,50772,302,42682
22388:1164,5820,17,302,654,76,616,58,8,866
22392:29773,17,302,654,76,616,58,8,866,84
22399:7831,20806,33562,378,42440,37068,4755,4717,21963,10503
22400:24132,103835,9790,81,731,1937,550,616,5860,5767
22401:19831,24132,17,302,654,76,616,58,8,866
22418:7585,1888,4740,18375,39801,45231,12691,32344,2506,44020
22426:67529,6411,23320,43847,99683,114323,33041,101782,108595,7585
22427:65,239,1558,6793,866,650,301,70,29,224
22430:650,289,554,101,122,76,3561,2013,409,182
22431:542,20367,1511,221,5157,17,15912,302,20004,19471
22436:591,861,4328,1196,564,394,224,518,736,16340
22459:9885,3642,23266,726,239,654,58,616,84,29
22464:61298,45,4173,17,302,155,654,616,3101,239
22465:217,6836,3423,28926,17,986,500,2241,3137,76
22469:1013,877,7180,1124,14754,4877,2153,5738,801,2275
22476:296,29,3234,32,162,866,354,58,138,2618
22477:4541,17,654,302,58,616,76,29,5553,84
22479:97,4541,17,302,654,76,616,58,8,866
22483:17,239,2168,654,29,302,84,76,616,866
22492:5363,650,1913,17,19465,17891,2265,302,76,358
22493:61,5363,17,302,654,76,616,58,8,866
22497:38573,28893,5363,17,302,654,76,616,58,8
22501:511,546,6491,18239,254,1587,866,2265,70,18827
22515:1382,564,1023,518,1126,3233,3757,205,5237,931
22521:4308,6491,17,302,654,76,616,58,8,866
22523:12773,239,866,650,302,654,301,70,616,361
22533:50601,17,302,654,76,616,58,8,866,84
22538:30575,15778,187,38207,45745,11846,83221,87861,2131,76909
22546:17,9581,84,302,5998,76,518,616,902,654
22568:591,861,17,58,1949,302,654,394,1196,564
22574:122467,82725,63483,64380,22978,1375,65923,80043,83859,47330
22575:10597,99574,17,302,654,76,616,58,8,866
22579:2379,5860,16217,1453,22689,3423,1555,140,7211,16680
22580:3113,21372,51044,1402,9621,1360,81,85828,2109,3323
22581:302,564,1091,1795,94,70,353,866,301,138
22583:3176,18068,17,302,654,76,616,58,8,866
22586:1009,1370,358,5702,6303,1539,402,6732,859,568
22592:58,1804,554,3864,11208,650,1102,354,29,301
22603:1187,48,899,496,17,2162,875,1389,891,302
22624:4547,3618,1340,24564,371,1256,931,31483,1145,44318
22639:591,289,101,861,29,2200,962,736,2944,394
22675:67755,67800,115016,5812,107507,12190,500,53195,36721,52774
22681:32824,20888,105897,84943,30771,111262,74077,17,302,654
22682:14960,17,15061,2200,302,119,947,1287,616,84
22685:1023,4542,1205,1180,1009,2168,94,29,239,138
22691:29,591,861,289,17,554,654,866,101,138
22699:239,1764,866,5634,3675,301,138,361,224,518
22703:347,2069,776,358,1344,42870,14750,10163,2717,409
22706:89392,37287,61024,34349,32884,40504,440,2121,17,7732
22711:51715,9345,1276,2301,5498,3939,81,65145,22421,17396
22741:1218,17,76,70,986,1884,302,654,616,1462
22748:591,29,861,388,866,776,138,3234,394,736
22755:1825,7048,873,2715,131,654,4755,1208,76,13917
22759:357,14750,714,866,81,12223,354,358,263,40
22794:52268,43308,67842,16165,2265,736,81603,99128,3266,16782
22799:77650,239,128,4630,866,301,138,70,518,361
22800:76,128,17,302,654,616,58,8,866,84
22806:10534,1239,18105,22411,98167,101834,9800,813,31646,40771
22807:12039,1410,51061,10267,9783,7994,5738,984,9531,463
22808:87922,9419,104336,84082,25438,24598,85493,84972,34123,42246
22823:17263,87235,14161,11431,168,2888,2512,11255,48789,1740
22824:1943,429,29,430,34972,4967,29736,3162,56102,974
22825:44779,1951,7869,40734,118346,121014,10537,239,49065,1245
22835:239,726,596,2338,254,294,1102,8,17,84
22844:289,101,554,596,3730,17,1624,866,4996,1231
22850:2058,646,932,6503,11146,1825,6397,2220,1359,1348
22851:361,72372,17,302,654,76,616,58,8,866
22862:2405,72372,17,302,654,76,616,58,8,866
22863:3290,80636,56415,13695,18289,47339,19406,37164,16745,35426
22867:2937,654,8,302,84,616,58,20043,76,431
22872:239,302,654,84,58,866,616,650,76,29
22873:518,1102,58,1762,101,17,554,302,654,866
22887:508,999,76,29,40,650,736,873,289,564
22888:2369,1476,1550,999,1578,3730,866,29,239,7010
22893:13420,43623,17,302,654,76,616,58,8,866
22901:43623,17,302,654,76,616,58,8,866,84
22903:654,97,29,3234,17,1476,866,354,2618,138
22906:5303,52797,61139,31914,25877,73343,89447,72759,394,17106
22936:40263,17622,45287,22614,31633,22856,5363,8783,500,5357
22949:68556,59421,75493,52163,46554,3846,34034,2512,1352,32793
22979:60905,686,32616,2292,11671,32214,93618,18239,21970,110339
22983:29,944,1218,354,138,84,11325,12223,358,866
22986:87242,17,302,654,76,616,58,8,866,84
23000:535,1902,17,2715,2717,7418,13312,817,857,10175
23040:10406,535,17,302,654,76,616,58,8,866
23044:12073,78761,109465,535,17,302,654,76,616,58
23055:30972,535,17,302,654,76,616,58,8,866
23057:60071,117378,67689,64844,5150,3977,2557,2983,11242,2917
23073:24769,239,302,654,84,58,866,616,76,650
23099:3137,1884,4671,2967,5767,16685,58205,140,70,20356
23110:177,69494,22655,11497,66537,103120,17,302,654,76
23111:12223,17,302,654,564,58,650,616,866,40
23112:3423,28926,7029,17,986,500,1884,2241,3137,780
23113:303,28926,17,302,654,76,616,58,8,866
23114:2379,3718,8283,17317,33017,1884,1498,348,3819,24053
23127:29291,13431,24210,331,112220,10236,302,30532,74212,17
23133:3514,12993,40734,40136,7126,584,601,14867,24044,4589
23183:760,2153,14754,5398,2582,471,76,2460,5738,4427
